instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,day_type,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,season_label,weather_label
8258,2011-12-15,4,0,12,17,0,4,1,2,0.52,0.5,0.59,0.2836,14,310,324,Hari Kerja,349,4,0,12,0,5,1,2,0.4225,0.412237,0.634167,0.268042,181,3528,3709,Fall,Cloudy
8259,2011-12-15,4,0,12,18,0,4,1,2,0.52,0.5,0.59,0.2985,14,363,377,Hari Kerja,349,4,0,12,0,5,1,2,0.4225,0.412237,0.634167,0.268042,181,3528,3709,Fall,Cloudy
8260,2011-12-15,4,0,12,19,0,4,1,2,0.52,0.5,0.59,0.2836,13,274,287,Hari Kerja,349,4,0,12,0,5,1,2,0.4225,0.412237,0.634167,0.268042,181,3528,3709,Fall,Cloudy
8261,2011-12-15,4,0,12,20,0,4,1,1,0.52,0.5,0.59,0.3284,12,209,221,Hari Kerja,349,4,0,12,0,5,1,2,0.4225,0.412237,0.634167,0.268042,181,3528,3709,Fall,Cloudy
8262,2011-12-15,4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,10,145,155,Hari Kerja,349,4,0,12,0,5,1,2,0.4225,0.412237,0.634167,0.268042,181,3528,3709,Fall,Cloudy
8263,2011-12-15,4,0,12,22,0,4,1,1,0.52,0.5,0.63,0.3284,8,116,124,Hari Kerja,349,4,0,12,0,5,1,2,0.4225,0.412237,0.634167,0.268042,181,3528,3709,Fall,Cloudy
8264,2011-12-15,4,0,12,23,0,4,1,1,0.52,0.5,0.63,0.3284,10,104,114,Hari Kerja,349,4,0,12,0,5,1,2,0.4225,0.412237,0.634167,0.268042,181,3528,3709,Fall,Cloudy
8265,2011-12-16,4,0,12,0,0,5,1,1,0.5,0.4848,0.72,0.3284,12,60,72,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8266,2011-12-16,4,0,12,1,0,5,1,1,0.5,0.4848,0.72,0.2239,3,28,31,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8267,2011-12-16,4,0,12,2,0,5,1,1,0.48,0.4697,0.77,0.1045,0,23,23,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8268,2011-12-16,4,0,12,3,0,5,1,1,0.46,0.4545,0.82,0.1343,2,3,5,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8269,2011-12-16,4,0,12,4,0,5,1,2,0.5,0.4848,0.59,0.194,1,4,5,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8270,2011-12-16,4,0,12,5,0,5,1,1,0.48,0.4697,0.44,0.3881,0,26,26,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8271,2011-12-16,4,0,12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,2,80,82,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8272,2011-12-16,4,0,12,7,0,5,1,2,0.38,0.3939,0.46,0.2985,5,226,231,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8273,2011-12-16,4,0,12,8,0,5,1,1,0.36,0.3333,0.46,0.4179,10,449,459,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8274,2011-12-16,4,0,12,9,0,5,1,1,0.36,0.3333,0.46,0.3881,8,235,243,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8275,2011-12-16,4,0,12,10,0,5,1,1,0.34,0.303,0.46,0.2985,10,122,132,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8276,2011-12-16,4,0,12,11,0,5,1,2,0.34,0.303,0.42,0.2985,9,135,144,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8277,2011-12-16,4,0,12,12,0,5,1,2,0.34,0.303,0.42,0.3582,10,163,173,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8278,2011-12-16,4,0,12,13,0,5,1,2,0.34,0.303,0.39,0.3582,12,125,137,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8279,2011-12-16,4,0,12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,13,115,128,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8280,2011-12-16,4,0,12,15,0,5,1,2,0.32,0.303,0.45,0.2985,12,141,153,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8281,2011-12-16,4,0,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,12,212,224,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8282,2011-12-16,4,0,12,17,0,5,1,2,0.32,0.303,0.45,0.2836,13,352,365,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8283,2011-12-16,4,0,12,18,0,5,1,2,0.32,0.303,0.45,0.2537,10,285,295,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8284,2011-12-16,4,0,12,19,0,5,1,2,0.32,0.303,0.45,0.2239,11,203,214,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8285,2011-12-16,4,0,12,20,0,5,1,2,0.32,0.3182,0.45,0.194,6,146,152,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8286,2011-12-16,4,0,12,21,0,5,1,2,0.32,0.3182,0.45,0.1642,7,95,102,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8287,2011-12-16,4,0,12,22,0,5,1,2,0.3,0.303,0.49,0.1642,6,100,106,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8288,2011-12-16,4,0,12,23,0,5,1,2,0.3,0.303,0.49,0.1343,4,71,75,Hari Kerja,350,4,0,12,0,6,1,2,0.375,0.359825,0.500417,0.260575,178,3399,3577,Fall,Cloudy
8289,2011-12-17,4,0,12,0,0,6,0,1,0.3,0.2879,0.49,0.2836,3,59,62,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8290,2011-12-17,4,0,12,1,0,6,0,2,0.3,0.2879,0.52,0.2537,4,39,43,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8291,2011-12-17,4,0,12,2,0,6,0,2,0.28,0.2727,0.56,0.2239,11,47,58,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8292,2011-12-17,4,0,12,3,0,6,0,1,0.26,0.2576,0.6,0.194,4,22,26,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8293,2011-12-17,4,0,12,4,0,6,0,1,0.24,0.2424,0.65,0.1642,0,9,9,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8294,2011-12-17,4,0,12,5,0,6,0,2,0.26,0.2576,0.6,0.194,2,7,9,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8295,2011-12-17,4,0,12,6,0,6,0,2,0.26,0.2424,0.56,0.2836,0,17,17,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8296,2011-12-17,4,0,12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,0,20,20,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8297,2011-12-17,4,0,12,8,0,6,0,2,0.26,0.2576,0.56,0.2239,4,55,59,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8298,2011-12-17,4,0,12,9,0,6,0,2,0.26,0.2424,0.56,0.2537,5,95,100,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8299,2011-12-17,4,0,12,10,0,6,0,2,0.26,0.2424,0.52,0.2836,10,171,181,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8300,2011-12-17,4,0,12,11,0,6,0,2,0.28,0.2576,0.45,0.3284,21,188,209,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8301,2011-12-17,4,0,12,12,0,6,0,2,0.28,0.2576,0.45,0.2836,28,216,244,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8302,2011-12-17,4,0,12,13,0,6,0,2,0.28,0.2727,0.48,0.2537,32,204,236,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8303,2011-12-17,4,0,12,14,0,6,0,1,0.28,0.2576,0.45,0.3582,30,207,237,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8304,2011-12-17,4,0,12,15,0,6,0,1,0.28,0.2576,0.45,0.2836,33,195,228,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8305,2011-12-17,4,0,12,16,0,6,0,1,0.28,0.2727,0.45,0.2239,30,192,222,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8306,2011-12-17,4,0,12,17,0,6,0,1,0.26,0.2576,0.48,0.2239,12,153,165,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8307,2011-12-17,4,0,12,18,0,6,0,1,0.26,0.2273,0.48,0.3881,7,150,157,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8308,2011-12-17,4,0,12,19,0,6,0,3,0.24,0.2121,0.65,0.3284,11,95,106,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8309,2011-12-17,4,0,12,20,0,6,0,1,0.22,0.2121,0.69,0.2537,7,99,106,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8310,2011-12-17,4,0,12,21,0,6,0,1,0.2,0.2121,0.75,0.1642,8,88,96,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8311,2011-12-17,4,0,12,22,0,6,0,1,0.2,0.2121,0.75,0.1642,7,73,80,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8312,2011-12-17,4,0,12,23,0,6,0,1,0.2,0.2273,0.75,0.194,6,63,69,Akhir Pekan,351,4,0,12,0,0,0,2,0.258333,0.249371,0.560833,0.243167,275,2464,2739,Fall,Cloudy
8313,2011-12-18,4,0,12,0,0,0,0,1,0.2,0.2121,0.75,0.1343,7,64,71,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8314,2011-12-18,4,0,12,1,0,0,0,1,0.2,0.2273,0.69,0.1045,3,43,46,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8315,2011-12-18,4,0,12,2,0,0,0,1,0.22,0.2424,0.55,0.1045,2,39,41,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8316,2011-12-18,4,0,12,3,0,0,0,1,0.22,0.2121,0.55,0.2239,2,16,18,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8317,2011-12-18,4,0,12,4,0,0,0,1,0.22,0.2121,0.55,0.2239,0,1,1,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8318,2011-12-18,4,0,12,5,0,0,0,1,0.2,0.2273,0.59,0.1045,1,4,5,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8319,2011-12-18,4,0,12,6,0,0,0,1,0.2,0.2121,0.59,0.1343,0,3,3,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8320,2011-12-18,4,0,12,7,0,0,0,1,0.2,0.2121,0.59,0.1642,1,11,12,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8321,2011-12-18,4,0,12,8,0,0,0,1,0.2,0.2576,0.69,0.194,1,31,32,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8322,2011-12-18,4,0,12,9,0,0,0,1,0.22,0.2273,0.64,0.1642,6,75,81,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8323,2011-12-18,4,0,12,10,0,0,0,1,0.24,0.2273,0.6,0.2537,7,122,129,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8324,2011-12-18,4,0,12,11,0,0,0,2,0.24,0.2273,0.6,0.2239,20,168,188,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8325,2011-12-18,4,0,12,12,0,0,0,1,0.26,0.2576,0.6,0.2239,26,202,228,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8326,2011-12-18,4,0,12,13,0,0,0,1,0.3,0.2727,0.49,0.2985,18,210,228,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8327,2011-12-18,4,0,12,14,0,0,0,1,0.3,0.2879,0.49,0.2836,19,200,219,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8328,2011-12-18,4,0,12,15,0,0,0,1,0.32,0.303,0.45,0.2836,23,184,207,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8329,2011-12-18,4,0,12,16,0,0,0,1,0.28,0.2727,0.48,0.2537,27,207,234,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8330,2011-12-18,4,0,12,17,0,0,0,1,0.28,0.2727,0.46,0.1642,10,126,136,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8331,2011-12-18,4,0,12,18,0,0,0,1,0.28,0.2727,0.45,0.194,15,123,138,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8332,2011-12-18,4,0,12,19,0,0,0,1,0.26,0.2727,0.52,0.1343,5,130,135,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8333,2011-12-18,4,0,12,20,0,0,0,1,0.24,0.2576,0.6,0.1045,10,94,104,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8334,2011-12-18,4,0,12,21,0,0,0,1,0.22,0.2727,0.64,0.194,9,80,89,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8335,2011-12-18,4,0,12,22,0,0,0,1,0.22,0.2273,0.75,0.194,2,47,49,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8336,2011-12-18,4,0,12,23,0,0,0,1,0.2,0.2273,0.75,0.1045,6,31,37,Akhir Pekan,352,4,0,12,0,1,0,1,0.238333,0.245579,0.58625,0.169779,220,2211,2431,Fall,Clear
8337,2011-12-19,4,0,12,0,0,1,1,1,0.2,0.2273,0.75,0.0896,3,14,17,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8338,2011-12-19,4,0,12,1,0,1,1,1,0.18,0.2121,0.8,0.0896,3,8,11,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8339,2011-12-19,4,0,12,2,0,1,1,1,0.18,0.2121,0.8,0.0896,0,3,3,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8340,2011-12-19,4,0,12,3,0,1,1,1,0.16,0.197,0.86,0.0896,0,3,3,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8341,2011-12-19,4,0,12,4,0,1,1,1,0.16,0.1818,0.86,0.1343,0,4,4,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8342,2011-12-19,4,0,12,5,0,1,1,1,0.14,0.1667,0.93,0.1045,0,21,21,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8343,2011-12-19,4,0,12,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0,68,68,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8344,2011-12-19,4,0,12,7,0,1,1,1,0.18,0.2121,0.74,0.1045,4,187,191,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8345,2011-12-19,4,0,12,8,0,1,1,1,0.2,0.197,0.75,0.194,8,389,397,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8346,2011-12-19,4,0,12,9,0,1,1,1,0.22,0.2121,0.69,0.2239,17,166,183,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8347,2011-12-19,4,0,12,10,0,1,1,1,0.24,0.2273,0.67,0.194,12,96,108,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8348,2011-12-19,4,0,12,11,0,1,1,1,0.26,0.2424,0.65,0.2537,22,105,127,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8349,2011-12-19,4,0,12,12,0,1,1,1,0.3,0.2727,0.61,0.3284,13,128,141,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8350,2011-12-19,4,0,12,13,0,1,1,1,0.34,0.303,0.49,0.3284,15,127,142,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8351,2011-12-19,4,0,12,14,0,1,1,1,0.36,0.3485,0.46,0.2239,30,107,137,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8352,2011-12-19,4,0,12,15,0,1,1,1,0.38,0.3939,0.46,0.1642,24,135,159,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8353,2011-12-19,4,0,12,16,0,1,1,1,0.4,0.4091,0.4,0.2537,19,189,208,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8354,2011-12-19,4,0,12,17,0,1,1,1,0.38,0.3939,0.46,0.194,16,362,378,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8355,2011-12-19,4,0,12,18,0,1,1,1,0.36,0.3485,0.5,0.194,11,343,354,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8356,2011-12-19,4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,17,234,251,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8357,2011-12-19,4,0,12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,9,197,206,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8358,2011-12-19,4,0,12,21,0,1,1,2,0.36,0.3485,0.53,0.1343,15,112,127,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8359,2011-12-19,4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12,95,107,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8360,2011-12-19,4,0,12,23,0,1,1,1,0.36,0.3485,0.53,0.1642,10,50,60,Hari Kerja,353,4,0,12,0,2,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,Fall,Clear
8361,2011-12-20,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21,21,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8362,2011-12-20,4,0,12,1,0,2,1,1,0.36,0.3788,0.53,0.194,0,6,6,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8363,2011-12-20,4,0,12,2,0,2,1,2,0.34,0.3636,0.61,0.194,1,10,11,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8364,2011-12-20,4,0,12,3,0,2,1,2,0.34,0.3636,0.61,0.194,1,1,2,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8365,2011-12-20,4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4,4,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8366,2011-12-20,4,0,12,5,0,2,1,2,0.36,0.3788,0.57,0.194,0,15,15,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8367,2011-12-20,4,0,12,6,0,2,1,2,0.36,0.3788,0.57,0.194,1,71,72,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8368,2011-12-20,4,0,12,7,0,2,1,2,0.36,0.3788,0.62,0.194,7,261,268,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8369,2011-12-20,4,0,12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10,422,432,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8370,2011-12-20,4,0,12,9,0,2,1,2,0.36,0.3788,0.66,0.194,14,245,259,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8371,2011-12-20,4,0,12,10,0,2,1,2,0.42,0.4242,0.58,0.194,20,109,129,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8372,2011-12-20,4,0,12,11,0,2,1,2,0.4,0.4091,0.62,0.1642,13,116,129,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8373,2011-12-20,4,0,12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16,159,175,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8374,2011-12-20,4,0,12,13,0,2,1,2,0.44,0.4394,0.54,0.1343,18,163,181,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8375,2011-12-20,4,0,12,14,0,2,1,2,0.44,0.4394,0.58,0.1045,11,127,138,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8376,2011-12-20,4,0,12,15,0,2,1,2,0.44,0.4394,0.54,0.194,15,139,154,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8377,2011-12-20,4,0,12,16,0,2,1,1,0.44,0.4394,0.54,0.194,20,218,238,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8378,2011-12-20,4,0,12,17,0,2,1,1,0.4,0.4091,0.62,0.1642,14,417,431,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8379,2011-12-20,4,0,12,18,0,2,1,1,0.38,0.3939,0.66,0.194,26,385,411,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8380,2011-12-20,4,0,12,19,0,2,1,1,0.38,0.3939,0.66,0.194,6,218,224,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
8381,2011-12-20,4,0,12,20,0,2,1,1,0.36,0.3788,0.66,0.194,3,144,147,Hari Kerja,354,4,0,12,0,3,1,2,0.385833,0.396454,0.595417,0.0615708,216,3534,3750,Fall,Cloudy
